City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Sidi Bin Nur,TN,2022-12-20 19:35:48,35.5333,10.9167,57.94,78,0,7.56
292,Anadyr,RU,2022-12-20 19:35:49,64.75,177.4833,28.9,74,0,33.55
293,Soyo,AO,2022-12-20 19:35:49,-6.1349,12.3689,78.15,79,88,9.4
294,Lotoshino,RU,2022-12-20 19:35:50,56.2267,35.6414,5.25,99,87,4.32
295,Susangerd,IR,2022-12-20 19:35:50,31.5608,48.1831,64.11,35,57,4.97
296,Alice,US,2022-12-20 19:35:51,27.7523,-98.0697,56.77,79,100,13.8
297,Tessalit,ML,2022-12-20 19:35:52,20.1986,1.0114,69.17,20,0,11.32
298,Brokopondo,SR,2022-12-20 19:35:52,4.75,-55.1667,79.7,84,100,8.28
299,Fairmont,US,2022-12-20 19:31:11,39.4851,-80.1426,41.92,54,100,3.74
300,Souillac,MU,2022-12-20 19:35:53,-20.5167,57.5167,75.58,73,40,6.91
301,Vestmanna,FO,2022-12-20 19:35:53,62.1564,-7.1664,41.92,81,75,8.05
302,Ilhabela,BR,2022-12-20 19:31:29,-23.7781,-45.3581,70.75,94,100,10.07
303,La Orilla,MX,2022-12-20 19:35:54,17.9833,-102.2333,82.36,52,0,8.97
304,Agirish,RU,2022-12-20 19:35:54,61.9247,63.0231,0.84,93,100,10.89
305,Campo Grande,BR,2022-12-20 19:35:55,-20.4428,-54.6464,85.55,54,75,12.66
306,La Huaca,PE,2022-12-20 19:35:55,-4.9117,-80.96,84.92,42,100,15.64
307,Umm Kaddadah,SD,2022-12-20 19:35:56,13.6017,26.6876,69.55,32,72,13.15
308,San Angelo,US,2022-12-20 19:35:56,31.4638,-100.437,44.82,77,100,8.05
309,Domoni,KM,2022-12-20 19:35:57,-12.2569,44.5319,78.89,86,10,6.31
310,Guerande,FR,2022-12-20 19:35:57,47.3291,-2.4283,49.42,86,88,6.71
311,Makinsk,KZ,2022-12-20 19:35:58,52.6292,70.4169,17.55,96,100,1.54
312,Omboue,GA,2022-12-20 19:35:58,-1.5746,9.2618,78.8,85,99,4.54
313,Torrijos,ES,2022-12-20 19:35:59,39.9819,-4.2835,54.84,97,88,4.16
314,Carnarvon,AU,2022-12-20 19:35:59,-24.8667,113.6333,74.52,68,42,8.75
315,Bow Island,CA,2022-12-20 19:36:00,49.8668,-111.3684,-17.52,63,100,2.3
316,Gedo,ET,2022-12-20 19:36:00,9.0167,37.45,58.03,54,91,0.36
317,Arman,RU,2022-12-20 19:36:01,59.7,150.1667,14.81,82,98,15.66
318,Zhaozhou,CN,2022-12-20 19:36:01,45.6833,125.3167,6.48,93,100,10.11
319,Boa Esperanca Do Sul,BR,2022-12-20 19:36:02,-21.9925,-48.3908,79.57,66,82,3.65
320,Carson City,US,2022-12-20 19:34:41,39.1638,-119.7674,47.52,65,100,0.0
321,Huarmey,PE,2022-12-20 19:37:03,-10.0681,-78.1522,75.76,73,78,11.12
322,Rio Muerto,MX,2022-12-20 19:37:03,27.4167,-110.2333,73.92,19,100,7.05
323,Solwezi,ZM,2022-12-20 19:37:04,-12.1688,26.3894,61.45,95,94,4.14
324,Port Hardy,CA,2022-12-20 19:37:04,50.6996,-127.4199,26.78,68,40,5.75
325,Kuah,MY,2022-12-20 19:37:05,6.3265,99.8432,80.58,78,20,4.61
326,Provideniya,RU,2022-12-20 19:37:05,64.3833,-173.3,18.52,76,7,13.27
327,Greenville,US,2022-12-20 19:36:37,35.6127,-77.3663,42.82,56,0,3.44
328,Beaufort,MY,2022-12-20 19:36:36,5.3473,115.7455,74.75,95,100,2.13
329,Saint-Philippe,RE,2022-12-20 19:37:06,-21.3585,55.7679,76.59,84,76,13.65
330,Taoudenni,ML,2022-12-20 19:37:07,22.6783,-3.9836,69.37,22,0,10.65
331,Bairiki,KI,2022-12-20 19:37:07,1.3292,172.9752,82.4,78,20,9.22
332,Yulara,AU,2022-12-20 19:35:17,-25.2406,130.9889,78.67,27,95,18.57
333,Roald,NO,2022-12-20 19:37:08,62.5833,6.1333,42.94,65,20,6.91
334,Kalengwa,ZM,2022-12-20 19:34:18,-13.4659,25.0027,63.64,97,100,1.52
335,Teguise,ES,2022-12-20 19:37:09,29.0605,-13.564,64.62,56,0,3.44
336,Tautira,PF,2022-12-20 19:37:09,-17.7333,-149.15,79.34,82,95,15.37
337,Luanda,AO,2022-12-20 19:37:09,-8.8368,13.2343,76.46,77,99,9.24
338,Comodoro Rivadavia,AR,2022-12-20 19:37:10,-45.8667,-67.5,80.46,28,20,13.8
339,Ancud,CL,2022-12-20 19:37:11,-41.8697,-73.8203,61.81,79,100,21.63
340,Mangochi,MW,2022-12-20 19:37:11,-14.4782,35.2645,71.67,92,100,5.68
341,Sobolevo,RU,2022-12-20 19:37:12,54.4299,31.8996,27.45,97,100,5.82
342,Arraial Do Cabo,BR,2022-12-20 19:37:12,-22.9661,-42.0278,73.36,94,75,8.05
343,Grindavik,IS,2022-12-20 19:37:13,63.8424,-22.4338,31.95,69,75,39.12
344,Mayo,US,2022-12-20 19:37:13,38.8876,-76.5119,42.91,51,0,8.05
345,Jasper,US,2022-12-20 19:37:14,37.2001,-94.3502,35.46,81,100,6.91
346,Marsa Matruh,EG,2022-12-20 19:37:14,31.3525,27.2453,62.8,67,40,10.36
347,Chazuta,PE,2022-12-20 19:37:15,-6.5742,-76.1367,95.85,44,100,6.24
348,Zhangye,CN,2022-12-20 19:37:16,38.9342,100.4517,17.49,61,3,4.83
349,Acapulco,MX,2022-12-20 19:34:17,16.8634,-99.8901,85.82,62,20,5.75
350,San Quintin,MX,2022-12-20 19:37:17,30.4833,-115.95,64.11,48,100,13.02
351,Tura,IN,2022-12-20 19:37:17,25.5198,90.2201,58.77,78,9,3.04
352,Mount Isa,AU,2022-12-20 19:36:35,-20.7333,139.5,73.17,100,97,0.0
353,Mansehra,PK,2022-12-20 19:37:18,34.3333,73.2,45.46,32,0,5.23
354,Raga,SS,2022-12-20 19:37:19,8.4596,25.678,77.95,27,73,4.52
355,Terney,RU,2022-12-20 19:37:19,45.0503,136.6092,7.3,67,72,10.45
356,Khandyga,RU,2022-12-20 19:37:20,62.6667,135.6,-26.18,93,100,1.23
357,Basco,PH,2022-12-20 19:37:20,20.4487,121.9702,75.87,78,100,19.98
358,Pitlochry,GB,2022-12-20 19:37:21,56.7051,-3.7343,40.26,77,97,12.28
359,Ulaanbaatar,MN,2022-12-20 19:37:21,47.9077,106.8832,-18.27,69,40,2.24
360,Sayyan,YE,2022-12-20 19:37:22,15.1718,44.3244,48.65,51,64,3.83
361,Avera,US,2022-12-20 19:37:22,33.194,-82.5271,41.56,83,100,10.38
362,Rochegda,RU,2022-12-20 19:37:23,62.8,43.25,-11.45,100,69,2.71
363,Stornoway,GB,2022-12-20 19:37:23,58.2093,-6.3865,46.36,84,40,25.32
364,Nisia Floresta,BR,2022-12-20 19:37:24,-6.0911,-35.2086,86.81,64,0,12.44
365,Ballina,AU,2022-12-20 19:37:24,-28.8667,153.5667,61.79,95,82,9.19
366,Paka,MY,2022-12-20 19:37:25,4.6374,103.4368,76.98,94,100,0.0
367,Dingle,PH,2022-12-20 19:37:25,10.9995,122.6711,73.47,97,100,6.24
368,Gamba,GA,2022-12-20 19:37:26,-2.65,10.0,77.2,87,98,5.1
369,Rocha,UY,2022-12-20 19:38:26,-34.4833,-54.3333,76.87,42,1,18.5
370,Aripuana,BR,2022-12-20 19:38:27,-9.1667,-60.6333,81.73,77,100,1.25
371,Adamas,GR,2022-12-20 19:38:27,36.7333,24.4333,54.19,63,100,30.94
372,Muncar,ID,2022-12-20 19:38:28,-8.4333,114.3333,75.85,87,100,2.89
373,Tabou,CI,2022-12-20 19:38:28,4.423,-7.3528,79.52,81,73,7.36
374,Broome,US,2022-12-20 19:38:29,42.2506,-75.833,30.88,75,100,8.05
375,Urusha,RU,2022-12-20 19:38:29,54.05,122.9,-31.49,97,14,2.91
376,Kudahuvadhoo,MV,2022-12-20 19:38:30,2.6708,72.8944,80.8,71,100,4.7
377,Mindelo,CV,2022-12-20 19:38:30,16.8901,-24.9804,76.55,65,20,31.07
378,Geraldton,AU,2022-12-20 19:38:31,-28.7667,114.6,64.81,82,8,6.91
379,Plettenberg Bay,ZA,2022-12-20 19:38:31,-34.0527,23.3716,61.9,67,100,2.62
380,Codrington,AU,2022-12-20 19:38:32,-38.2667,141.9667,57.25,66,91,9.66
381,Port Lincoln,AU,2022-12-20 19:38:32,-34.7333,135.8667,62.87,85,100,7.18
382,Hervey Bay,AU,2022-12-20 19:38:33,-25.2986,152.8535,70.29,68,96,14.61
383,Sotuta,MX,2022-12-20 19:38:33,20.6,-89.0167,92.37,30,85,1.52
384,Barbate,ES,2022-12-20 19:38:34,36.1924,-5.9219,63.63,83,92,10.31
385,Dunedin,NZ,2022-12-20 19:35:32,-45.8742,170.5036,51.8,91,100,7.0
386,Umea,SE,2022-12-20 19:38:34,63.8284,20.2597,31.93,100,100,3.44
387,Aksarka,RU,2022-12-20 19:38:35,66.5606,67.7975,-14.08,92,100,18.01
388,Emporia,US,2022-12-20 19:38:35,38.4039,-96.1817,23.52,74,100,8.05
389,Preili,LV,2022-12-20 19:38:36,56.2944,26.7246,33.21,100,100,7.99
390,Poltavka,RU,2022-12-20 19:38:37,54.3663,71.7632,14.13,90,100,5.39
391,Lapua,FI,2022-12-20 19:38:37,62.9693,23.0088,33.12,99,100,6.89
392,Malindi,KE,2022-12-20 19:38:37,-3.2175,40.1191,79.14,81,11,13.33
393,Popondetta,PG,2022-12-20 19:38:38,-8.7537,148.2534,73.33,94,98,2.89
394,Kruisfontein,ZA,2022-12-20 19:38:38,-34.0033,24.7314,60.89,75,99,6.33
395,Karratha,AU,2022-12-20 19:38:39,-20.7377,116.8463,74.64,70,100,9.66
396,Trelew,AR,2022-12-20 19:38:39,-43.249,-65.3051,74.88,58,95,31.18
397,Saintes,FR,2022-12-20 19:38:40,45.6667,-0.75,55.18,85,100,12.26
398,Juneau,US,2022-12-20 19:38:36,58.3019,-134.4197,10.4,37,75,6.91
399,Barcelos,PT,2022-12-20 19:38:41,41.5388,-8.6151,60.94,95,26,4.83
400,North Branch,US,2022-12-20 19:38:41,45.5113,-92.9802,4.12,78,67,11.81
401,Bonfim,BR,2022-12-20 19:38:41,3.0833,-59.95,88.09,50,79,1.99
402,Chilca,PE,2022-12-20 19:34:50,-12.5211,-76.7372,73.24,77,45,6.91
403,Sitka,US,2022-12-20 19:36:38,57.0531,-135.33,21.09,42,75,6.91
404,Lompoc,US,2022-12-20 19:38:42,34.6391,-120.4579,63.84,66,20,8.05
405,Trairi,BR,2022-12-20 19:38:00,-3.2778,-39.2689,82.18,66,8,11.65
406,Staropyshminsk,RU,2022-12-20 19:38:43,56.9387,60.903,10.36,90,51,10.92
407,Nordhorn,DE,2022-12-20 19:38:43,52.4333,7.0833,50.95,98,100,11.07
408,Platteville,US,2022-12-20 19:37:21,42.7342,-90.4785,20.25,57,0,9.22
409,Altay,CN,2022-12-20 19:38:44,47.8667,88.1167,14.14,69,44,6.29
410,Collie,AU,2022-12-20 19:38:45,-33.3667,116.15,58.06,76,7,8.21
411,Ban Nahin,LA,2022-12-20 19:38:45,18.2418,104.2122,58.5,90,34,4.79
412,Bongandanga,CD,2022-12-20 19:38:46,1.5,21.05,72.48,93,100,4.34
413,Xam Nua,LA,2022-12-20 19:38:46,20.4197,104.0439,50.09,99,70,2.39
414,Bedele,ET,2022-12-20 19:38:47,8.456,36.353,57.0,74,29,4.0
415,Praia Da Vitoria,PT,2022-12-20 19:38:47,38.7333,-27.0667,64.65,94,75,16.67
416,Robertsport,LR,2022-12-20 19:38:48,6.7533,-11.3686,81.54,80,100,10.67
417,Taicheng,CN,2022-12-20 19:39:49,38.731,113.228,12.56,51,0,4.85
418,Manturovo,RU,2022-12-20 19:39:49,58.3353,44.7619,-3.73,100,100,2.17
419,Kavaratti,IN,2022-12-20 19:39:49,10.5669,72.642,80.69,74,100,4.45
420,Saint Anthony,US,2022-12-20 19:39:50,45.0205,-93.218,5.67,68,0,13.8
421,Columbia,US,2022-12-20 19:39:50,34.0007,-81.0348,44.56,56,100,8.05
422,Turukhansk,RU,2022-12-20 19:39:51,65.8167,87.9833,-27.4,97,53,5.03
423,Mecca,SA,2022-12-20 19:36:46,21.4267,39.8261,75.33,62,63,0.96
424,Omsukchan,RU,2022-12-20 19:39:51,62.5333,155.8,12.2,94,99,7.14
425,Washington,US,2022-12-20 19:37:46,47.5001,-120.5015,13.59,84,100,5.59
426,Maragogi,BR,2022-12-20 19:39:52,-9.0122,-35.2225,79.79,74,1,12.17
427,Bentiu,SS,2022-12-20 19:39:53,9.2333,29.8333,80.38,28,25,3.98
428,Ucluelet,CA,2022-12-20 19:39:53,48.9329,-125.5528,33.1,92,99,5.64
429,Faya,SA,2022-12-20 19:39:54,18.3851,42.4509,53.71,73,7,1.34
430,Sinnamary,GF,2022-12-20 19:39:54,5.3833,-52.95,80.42,74,43,10.83
431,Fuzhou,CN,2022-12-20 19:39:55,26.0614,119.3061,57.09,86,96,4.59
432,Bilibino,RU,2022-12-20 19:39:55,68.0546,166.4372,12.38,68,23,6.82
433,San Lawrenz,MT,2022-12-20 19:39:56,36.0553,14.204,55.85,80,1,2.15
434,Badin,PK,2022-12-20 19:39:56,24.656,68.8384,66.07,23,0,5.99
435,Cururupu,BR,2022-12-20 19:35:37,-1.8283,-44.8683,83.66,62,46,6.46
436,Srbobran,RS,2022-12-20 19:39:57,45.5539,19.8028,31.42,63,96,6.69
437,Itaituba,BR,2022-12-20 19:39:57,-4.2761,-55.9836,91.56,58,20,4.61
438,Lar,IN,2022-12-20 19:39:58,26.2039,83.9717,57.78,56,5,4.81
439,Xuddur,SO,2022-12-20 19:39:58,4.1213,43.8894,78.04,41,13,10.67
440,Hofn,IS,2022-12-20 19:39:59,64.2539,-15.2082,33.94,75,100,43.02
441,Richards Bay,ZA,2022-12-20 19:39:59,-28.783,32.0377,68.29,90,100,12.1
442,Katsuura,JP,2022-12-20 19:37:26,35.1333,140.3,49.1,62,94,4.27
443,Saint-Francois,FR,2022-12-20 19:40:00,46.4154,3.9054,56.68,67,0,9.22
444,Lagoa,PT,2022-12-20 19:40:00,39.05,-27.9833,62.87,92,62,28.07
445,Shwebo,MM,2022-12-20 19:40:01,22.5667,95.7,66.58,69,56,4.94
446,Noumea,NC,2022-12-20 19:40:01,-22.2763,166.4572,75.99,99,100,13.6
447,Eidsvag,NO,2022-12-20 19:40:02,62.7767,8.0668,38.05,80,87,8.25
448,Dauphin,CA,2022-12-20 19:40:02,51.1494,-100.0502,-11.06,70,0,9.22
449,Westport,US,2022-12-20 19:40:03,41.1415,-73.3579,40.95,53,0,12.66
450,Isiro,CD,2022-12-20 19:40:04,2.7739,27.616,69.46,87,91,3.31
451,Bintulu,MY,2022-12-20 19:40:04,3.1667,113.0333,77.41,94,40,1.14
452,Bilma,NE,2022-12-20 19:40:05,18.6853,12.9164,67.03,36,77,9.93
453,Pierre,US,2022-12-20 19:35:48,44.3683,-100.351,1.85,66,0,10.36
454,Saint-Joseph,RE,2022-12-20 19:40:05,-21.3667,55.6167,75.58,84,64,8.66
455,San Vicente,AR,2022-12-20 19:40:06,-26.6167,-54.1333,78.39,50,89,1.66
456,Moyale,KE,2022-12-20 19:40:07,3.5167,39.0584,69.84,36,40,8.59
457,Manavgat,TR,2022-12-20 19:40:07,36.7867,31.4431,51.64,54,4,10.47
458,Ratnagiri,IN,2022-12-20 19:40:08,16.9833,73.3,74.1,48,27,4.65
459,Peace River,CA,2022-12-20 19:40:08,56.2501,-117.286,-28.89,68,0,0.0
460,Russell,US,2022-12-20 19:39:14,32.3502,-85.1999,47.19,93,75,4.61
461,Honiara,SB,2022-12-20 19:40:09,-9.4333,159.95,78.44,87,30,5.53
462,La Ronge,CA,2022-12-20 19:40:10,55.1001,-105.2842,-14.58,63,20,4.61
463,Socorro,US,2022-12-20 19:41:10,31.6546,-106.3033,56.39,33,75,4.61
464,Makat,KZ,2022-12-20 19:41:11,47.6469,53.3463,25.72,74,86,12.68
465,Guerrero Negro,MX,2022-12-20 19:41:12,27.9769,-114.0611,68.49,32,100,4.5
466,Port Blair,IN,2022-12-20 19:41:12,11.6667,92.75,80.64,78,40,5.75
467,Jacksonville,US,2022-12-20 19:36:16,30.3322,-81.6556,68.09,89,100,10.36
468,Nchelenge,ZM,2022-12-20 19:41:13,-9.3451,28.734,71.47,82,100,7.54
469,Ternate,ID,2022-12-20 19:41:13,0.8,127.4,80.46,79,100,3.44
470,Evanston,US,2022-12-20 19:41:14,42.0411,-87.6901,34.11,76,100,6.91
471,Paarl,ZA,2022-12-20 19:41:14,-33.7338,18.9752,67.01,65,12,8.88
472,Zelenoborskiy,RU,2022-12-20 19:41:15,66.845,32.3622,15.06,96,100,5.14
473,Northam,GB,2022-12-20 19:41:15,51.0333,-4.2167,45.39,93,93,10.74
474,Tomatlan,MX,2022-12-20 19:41:16,19.9333,-105.25,87.13,38,10,7.14
475,Orneta,PL,2022-12-20 19:41:17,54.1148,20.1333,36.48,98,100,12.73
476,Hambantota,LK,2022-12-20 19:40:13,6.1241,81.1185,76.26,81,99,11.01
477,Zyryanka,RU,2022-12-20 19:41:17,65.75,150.85,-0.35,97,100,8.52
478,Chichi,NG,2022-12-20 19:41:18,7.2721,8.9332,82.11,16,29,5.59
479,Sur,OM,2022-12-20 19:41:19,22.5667,59.5289,74.62,54,49,5.88
480,Pangkalanbuun,ID,2022-12-20 19:41:19,-2.6833,111.6167,74.17,95,66,1.88
481,Leku,ET,2022-12-20 19:41:20,6.8667,38.45,64.09,51,84,5.23
482,Tiarei,PF,2022-12-20 19:41:20,-17.5333,-149.3333,86.02,82,67,15.64
483,Nhamunda,BR,2022-12-20 19:41:21,-2.1861,-56.7131,90.52,47,97,2.21
484,Dinguiraye,GN,2022-12-20 19:41:21,11.3,-10.7167,77.32,15,98,1.32
485,Santa Rosalia,MX,2022-12-20 19:41:22,27.3167,-112.2833,65.68,35,100,9.71
486,Husavik,IS,2022-12-20 19:41:22,66.0449,-17.3389,28.54,87,100,33.8
487,Nola,IT,2022-12-20 19:41:23,40.922,14.5329,53.46,87,38,0.81
488,Waipawa,NZ,2022-12-20 19:41:23,-41.4122,175.5153,53.74,90,100,10.07
489,Puerto El Triunfo,SV,2022-12-20 19:41:24,13.2833,-88.55,94.06,50,0,8.39
490,Pimenta Bueno,BR,2022-12-20 19:41:24,-11.6725,-61.1936,78.33,91,89,3.44
491,Ukiah,US,2022-12-20 19:40:11,39.1502,-123.2078,55.36,70,65,1.03
492,Baherden,TM,2022-12-20 19:41:25,38.4362,57.4316,42.66,70,100,13.38
493,Avesta,SE,2022-12-20 19:41:26,60.1455,16.1679,37.13,99,100,4.99
494,Roebourne,AU,2022-12-20 19:41:26,-20.7833,117.1333,74.46,71,100,9.95
495,Chekhov,RU,2022-12-20 19:41:26,55.1431,37.4711,12.15,98,68,3.2
496,Bahir Dar,ET,2022-12-20 19:41:27,11.5936,37.3908,65.55,57,73,3.13
497,Tutoia,BR,2022-12-20 19:41:28,-2.7619,-42.2744,81.16,72,100,12.66
498,North Platte,US,2022-12-20 19:41:28,41.1239,-100.7654,12.09,62,40,8.05
499,Wabana,CA,2022-12-20 19:41:29,47.6332,-52.9481,35.38,90,100,25.32
500,Bafq,IR,2022-12-20 19:41:29,31.6128,55.4107,47.68,43,0,3.18
501,Lidzbark Warminski,PL,2022-12-20 19:38:10,54.1259,20.5795,36.36,99,100,12.71
502,Lewiston,US,2022-12-20 19:41:30,44.1003,-70.2148,36.79,68,20,14.97
503,Maceio,BR,2022-12-20 19:41:30,-9.6658,-35.7353,85.44,65,20,14.97
504,Yilan,TW,2022-12-20 19:41:31,24.757,121.753,60.66,82,30,6.08
505,Hukuntsi,BW,2022-12-20 19:41:31,-24.0,21.75,85.06,22,0,10.89
506,Kibondo,TZ,2022-12-20 19:41:32,-3.5864,30.7203,61.77,92,100,2.33
507,Piney Green,US,2022-12-20 19:41:32,34.716,-77.3202,44.55,59,100,8.05
508,Tacuati,PY,2022-12-20 19:41:33,-23.45,-56.5833,96.82,23,1,1.52
509,Awjilah,LY,2022-12-20 19:41:33,29.1081,21.2869,60.15,58,4,12.06
